maintenance_id,failure_id,device_id,maintenance_date,engineer,issue,repair_cost,repair_time_hours,status
2920,2920,D0090,2026-02-06 17:00:00,Rahul Sharma,Firmware Update,578,2,In Progress
2921,2921,D0090,2026-02-10 21:00:00,Amit Kumar,Antenna Replacement,2720,1,Completed
2922,2922,D0090,2026-02-15 16:00:00,Karan Patel,Antenna Replacement,2399,1,Completed
2923,2923,D0090,2026-02-16 02:00:00,Arjun Mehta,Antenna Replacement,3021,2,Completed
2924,2924,D0090,2026-02-16 16:00:00,Neha Sharma,Firmware Update,1954,1,Completed
2925,2925,D0090,2026-02-18 13:00:00,Amit Kumar,Firmware Update,1003,2,In Progress
2926,2926,D0090,2026-02-19 02:00:00,Amit Kumar,Antenna Replacement,2719,1,In Progress
2927,2927,D0090,2026-02-19 18:00:00,Priya Verma,Antenna Replacement,3183,1,Completed
2928,2928,D0090,2026-02-26 13:00:00,Rahul Sharma,Antenna Replacement,3548,2,In Progress
2929,2929,D0090,2026-03-01 11:00:00,Amit Kumar,Antenna Replacement,1793,1,Completed
2930,2930,D0090,2026-03-11 06:00:00,Rahul Sharma,Antenna Replacement,3614,2,In Progress
2931,2931,D0090,2026-03-14 05:00:00,Vikas Rao,Antenna Replacement,3943,1,Completed
2932,2932,D0090,2026-03-19 16:00:00,Karan Patel,Firmware Update,976,2,Completed
2933,2933,D0090,2026-03-20 16:00:00,Arjun Mehta,Firmware Update,752,1,In Progress
2934,2934,D0090,2026-03-23 13:00:00,Rohit Singh,Antenna Replacement,3854,2,Completed
2935,2935,D0090,2026-03-25 06:00:00,Anjali Nair,Antenna Replacement,2270,1,Completed
2936,2936,D0090,2026-03-25 16:00:00,Rohit Singh,Firmware Update,754,2,Completed
2937,2937,D0090,2026-03-27 16:00:00,Amit Kumar,Firmware Update,1200,2,Completed
2938,2938,D0090,2026-03-28 06:00:00,Rohit Singh,Antenna Replacement,2380,2,Completed
2939,2939,D0090,2026-03-28 11:00:00,Neha Sharma,Antenna Replacement,2713,1,Completed
2940,2940,D0090,2026-03-30 00:00:00,Rohit Singh,Antenna Replacement,3623,1,Completed
2941,2941,D0090,2026-03-30 16:00:00,Rohit Singh,Firmware Update,1055,1,Completed
2942,2942,D0091,2026-01-01 13:00:00,Priya Verma,Antenna Replacement,2804,2,Completed
2943,2943,D0091,2026-01-02 09:00:00,Rahul Sharma,Antenna Replacement,3130,1,Completed
2944,2944,D0091,2026-01-06 17:00:00,Vikas Rao,Antenna Replacement,2808,1,In Progress
2945,2945,D0091,2026-01-09 16:00:00,Anjali Nair,Antenna Replacement,1891,1,Completed
2946,2946,D0091,2026-01-16 12:00:00,Amit Kumar,Antenna Replacement,3529,2,Completed
2947,2947,D0091,2026-01-16 16:00:00,Priya Verma,Antenna Replacement,1902,1,In Progress
2948,2948,D0091,2026-01-19 03:00:00,Vikas Rao,Antenna Replacement,2522,2,Completed
2949,2949,D0091,2026-01-24 17:00:00,Amit Kumar,Antenna Replacement,2835,2,In Progress
2950,2950,D0091,2026-01-24 19:00:00,Rohit Singh,Antenna Replacement,3384,2,Completed
2951,2951,D0091,2026-01-26 12:00:00,Rahul Sharma,Firmware Update,512,1,Completed
2952,2952,D0091,2026-01-29 14:00:00,Arjun Mehta,Antenna Replacement,1744,1,In Progress
2953,2953,D0091,2026-02-02 12:00:00,Karan Patel,Antenna Replacement,3783,2,Completed
2954,2954,D0091,2026-02-06 04:00:00,Rohit Singh,Antenna Replacement,2179,1,Completed
2955,2955,D0091,2026-02-12 06:00:00,Anjali Nair,Antenna Replacement,2168,2,Completed
2956,2956,D0091,2026-02-18 06:00:00,Karan Patel,Antenna Replacement,2870,1,In Progress
2957,2957,D0091,2026-02-18 21:00:00,Amit Kumar,Antenna Replacement,2439,1,In Progress
2958,2958,D0091,2026-02-19 16:00:00,Rohit Singh,Antenna Replacement,1849,2,In Progress
2959,2959,D0091,2026-02-24 16:00:00,Anjali Nair,Firmware Update,1628,2,In Progress
2960,2960,D0091,2026-02-27 16:00:00,Priya Verma,Firmware Update,757,1,Completed
2961,2961,D0091,2026-03-04 03:00:00,Arjun Mehta,Antenna Replacement,2149,1,Completed
2962,2962,D0091,2026-03-07 06:00:00,Vikas Rao,Antenna Replacement,2201,2,Completed
2963,2963,D0091,2026-03-10 05:00:00,Neha Sharma,Antenna Replacement,2184,1,Completed
2964,2964,D0091,2026-03-11 15:00:00,Vikas Rao,Firmware Update,1141,2,Completed
2965,2965,D0091,2026-03-12 07:00:00,Rohit Singh,Antenna Replacement,3297,2,Completed
2966,2966,D0091,2026-03-13 16:00:00,Rohit Singh,Firmware Update,532,2,Completed
2967,2967,D0091,2026-03-14 11:00:00,Neha Sharma,Antenna Replacement,3476,2,Completed
2968,2968,D0091,2026-03-16 11:00:00,Amit Kumar,Antenna Replacement,3653,2,Completed
2969,2969,D0091,2026-03-22 00:00:00,Vikas Rao,Antenna Replacement,2239,2,In Progress
2970,2970,D0091,2026-03-27 16:00:00,Neha Sharma,Firmware Update,840,1,Completed
2971,2971,D0092,2026-01-02 17:00:00,Arjun Mehta,Firmware Update,1925,2,Completed
2972,2972,D0092,2026-01-03 13:00:00,Sneha Gupta,Firmware Update,1095,1,In Progress
2973,2973,D0092,2026-01-07 16:00:00,Neha Sharma,Firmware Update,1597,1,Completed
2974,2974,D0092,2026-01-14 12:00:00,Amit Kumar,Firmware Update,1368,1,Completed
2975,2975,D0092,2026-01-14 15:00:00,Rohit Singh,Antenna Replacement,2566,1,In Progress
2976,2976,D0092,2026-01-15 13:00:00,Priya Verma,Firmware Update,584,1,In Progress
2977,2977,D0092,2026-01-15 18:00:00,Priya Verma,Antenna Replacement,2879,2,Completed
2978,2978,D0092,2026-01-17 16:00:00,Rahul Sharma,Antenna Replacement,3722,2,Completed
2979,2979,D0092,2026-01-20 06:00:00,Priya Verma,Antenna Replacement,2057,1,Completed
2980,2980,D0092,2026-01-21 07:00:00,Neha Sharma,Antenna Replacement,2386,2,In Progress
2981,2981,D0092,2026-01-22 10:00:00,Neha Sharma,Antenna Replacement,1585,1,In Progress
2982,2982,D0092,2026-01-23 23:00:00,Priya Verma,Antenna Replacement,4000,2,In Progress
2983,2983,D0092,2026-01-24 16:00:00,Neha Sharma,Antenna Replacement,3382,1,In Progress
2984,2984,D0092,2026-01-26 13:00:00,Rohit Singh,Firmware Update,1127,1,Completed
2985,2985,D0092,2026-02-02 06:00:00,Arjun Mehta,Antenna Replacement,3020,1,Completed
2986,2986,D0092,2026-02-13 02:00:00,Rahul Sharma,Antenna Replacement,2379,1,Completed
2987,2987,D0092,2026-02-14 19:00:00,Amit Kumar,Antenna Replacement,3887,2,In Progress
2988,2988,D0092,2026-02-18 15:00:00,Amit Kumar,Firmware Update,1578,1,Completed
2989,2989,D0092,2026-02-19 04:00:00,Karan Patel,Antenna Replacement,1689,2,In Progress
2990,2990,D0092,2026-02-22 13:00:00,Priya Verma,Firmware Update,784,1,In Progress
2991,2991,D0092,2026-02-24 09:00:00,Rohit Singh,Antenna Replacement,2908,1,Completed
2992,2992,D0092,2026-02-27 06:00:00,Vikas Rao,Antenna Replacement,2631,2,In Progress
2993,2993,D0092,2026-02-27 12:00:00,Priya Verma,Firmware Update,1874,2,Completed
2994,2994,D0092,2026-03-09 14:00:00,Karan Patel,Firmware Update,1502,2,Completed
2995,2995,D0092,2026-03-16 07:00:00,Priya Verma,Antenna Replacement,1672,2,Completed
2996,2996,D0092,2026-03-19 07:00:00,Vikas Rao,Antenna Replacement,3856,2,Completed
2997,2997,D0092,2026-03-26 12:00:00,Rohit Singh,Firmware Update,1433,1,In Progress
2998,2998,D0092,2026-03-29 16:00:00,Vikas Rao,Antenna Replacement,1865,2,Completed
2999,2999,D0093,2026-01-04 08:00:00,Neha Sharma,Antenna Replacement,3840,1,In Progress
3000,3000,D0093,2026-01-05 12:00:00,Vikas Rao,Firmware Update,1186,2,Completed
3001,3001,D0093,2026-01-05 15:00:00,Neha Sharma,Firmware Update,1322,1,Completed
3002,3002,D0093,2026-01-05 23:00:00,Amit Kumar,Antenna Replacement,2221,2,Completed
3003,3003,D0093,2026-01-13 10:00:00,Anjali Nair,Antenna Replacement,2742,2,Completed
3004,3004,D0093,2026-01-27 13:00:00,Priya Verma,Antenna Replacement,3747,2,Completed
3005,3005,D0093,2026-01-28 17:00:00,Anjali Nair,Firmware Update,995,2,Completed
3006,3006,D0093,2026-02-01 15:00:00,Amit Kumar,Antenna Replacement,2319,1,Completed
3007,3007,D0093,2026-02-04 10:00:00,Anjali Nair,Antenna Replacement,2841,1,Completed
3008,3008,D0093,2026-02-04 16:00:00,Priya Verma,Firmware Update,1946,1,Completed
3009,3009,D0093,2026-02-05 22:00:00,Vikas Rao,Antenna Replacement,1621,2,In Progress
3010,3010,D0093,2026-02-08 08:00:00,Priya Verma,Antenna Replacement,1629,2,Completed
3011,3011,D0093,2026-02-10 14:00:00,Neha Sharma,Antenna Replacement,1664,2,Completed
3012,3012,D0093,2026-02-13 14:00:00,Rohit Singh,Firmware Update,1185,2,Completed
3013,3013,D0093,2026-02-17 21:00:00,Anjali Nair,Antenna Replacement,3014,1,Completed
3014,3014,D0093,2026-02-18 17:00:00,Sneha Gupta,Antenna Replacement,1720,2,Completed
3015,3015,D0093,2026-02-19 16:00:00,Priya Verma,Firmware Update,749,2,Completed
3016,3016,D0093,2026-02-23 01:00:00,Sneha Gupta,Antenna Replacement,1985,2,Completed
3017,3017,D0093,2026-02-26 17:00:00,Amit Kumar,Firmware Update,966,2,Completed
3018,3018,D0093,2026-02-28 12:00:00,Rahul Sharma,Firmware Update,899,1,Completed
3019,3019,D0093,2026-03-03 09:00:00,Anjali Nair,Antenna Replacement,2883,1,Completed
3020,3020,D0093,2026-03-03 17:00:00,Priya Verma,Firmware Update,1690,1,Completed
3021,3021,D0093,2026-03-05 06:00:00,Sneha Gupta,Antenna Replacement,2138,2,In Progress
3022,3022,D0093,2026-03-06 12:00:00,Arjun Mehta,Antenna Replacement,1778,2,In Progress
3023,3023,D0093,2026-03-06 16:00:00,Amit Kumar,Firmware Update,554,1,Completed
3024,3024,D0093,2026-03-12 14:00:00,Anjali Nair,Antenna Replacement,3823,1,In Progress
3025,3025,D0093,2026-03-16 00:00:00,Anjali Nair,Antenna Replacement,2154,1,Completed
3026,3026,D0093,2026-03-16 12:00:00,Vikas Rao,Firmware Update,1322,2,Completed
3027,3027,D0093,2026-03-26 11:00:00,Neha Sharma,Antenna Replacement,2822,1,Completed
3028,3028,D0093,2026-03-27 16:00:00,Neha Sharma,Antenna Replacement,2069,1,In Progress
3029,3029,D0093,2026-03-29 15:00:00,Vikas Rao,Antenna Replacement,2846,2,Completed
3030,3030,D0094,2026-01-02 15:00:00,Rahul Sharma,Firmware Update,1595,2,In Progress
3031,3031,D0094,2026-01-05 12:00:00,Priya Verma,Firmware Update,635,1,Completed
3032,3032,D0094,2026-01-06 12:00:00,Arjun Mehta,Firmware Update,964,1,In Progress
3033,3033,D0094,2026-01-07 12:00:00,Priya Verma,Antenna Replacement,3782,2,Completed
3034,3034,D0094,2026-01-10 17:00:00,Vikas Rao,Firmware Update,1431,2,In Progress
3035,3035,D0094,2026-01-22 22:00:00,Vikas Rao,Antenna Replacement,2936,2,Completed
3036,3036,D0094,2026-01-29 17:00:00,Vikas Rao,Firmware Update,620,2,Completed
3037,3037,D0094,2026-01-30 12:00:00,Amit Kumar,Firmware Update,1132,2,Completed
3038,3038,D0094,2026-01-30 13:00:00,Sneha Gupta,Antenna Replacement,2175,2,Completed
3039,3039,D0094,2026-02-01 14:00:00,Amit Kumar,Firmware Update,1375,1,Completed
3040,3040,D0094,2026-02-01 16:00:00,Priya Verma,Antenna Replacement,3539,2,Completed
3041,3041,D0094,2026-02-03 05:00:00,Rahul Sharma,Antenna Replacement,2677,1,Completed
3042,3042,D0094,2026-02-06 02:00:00,Rohit Singh,Antenna Replacement,3477,2,Completed
3043,3043,D0094,2026-02-09 02:00:00,Vikas Rao,Antenna Replacement,3261,2,Completed
3044,3044,D0094,2026-02-09 13:00:00,Sneha Gupta,Firmware Update,863,2,Completed
3045,3045,D0094,2026-02-10 03:00:00,Amit Kumar,Antenna Replacement,3061,1,Completed
3046,3046,D0094,2026-02-10 05:00:00,Rahul Sharma,Antenna Replacement,3258,2,Completed
3047,3047,D0094,2026-02-12 12:00:00,Vikas Rao,Antenna Replacement,3840,1,Completed
3048,3048,D0094,2026-02-12 16:00:00,Rohit Singh,Firmware Update,1489,2,Completed
3049,3049,D0094,2026-02-16 03:00:00,Rahul Sharma,Antenna Replacement,2472,2,Completed
3050,3050,D0094,2026-02-18 14:00:00,Arjun Mehta,Firmware Update,1667,1,Completed
3051,3051,D0094,2026-02-20 04:00:00,Rahul Sharma,Antenna Replacement,1649,2,In Progress
3052,3052,D0094,2026-02-20 16:00:00,Anjali Nair,Firmware Update,818,2,Completed
3053,3053,D0094,2026-02-22 21:00:00,Anjali Nair,Antenna Replacement,2907,1,In Progress
3054,3054,D0094,2026-03-04 16:00:00,Priya Verma,Antenna Replacement,2243,2,In Progress
3055,3055,D0094,2026-03-08 09:00:00,Anjali Nair,Antenna Replacement,1946,2,In Progress
3056,3056,D0094,2026-03-14 15:00:00,Arjun Mehta,Firmware Update,688,1,In Progress
3057,3057,D0094,2026-03-16 13:00:00,Priya Verma,Antenna Replacement,1768,1,Completed
3058,3058,D0094,2026-03-19 18:00:00,Karan Patel,Antenna Replacement,2227,1,Completed
3059,3059,D0094,2026-03-20 23:00:00,Arjun Mehta,Antenna Replacement,3027,1,Completed
3060,3060,D0094,2026-03-22 20:00:00,Karan Patel,Antenna Replacement,2681,2,Completed
3061,3061,D0094,2026-03-27 12:00:00,Neha Sharma,Antenna Replacement,3788,2,Completed
3062,3062,D0094,2026-03-27 15:00:00,Arjun Mehta,Antenna Replacement,2377,2,Completed
3063,3063,D0094,2026-03-28 21:00:00,Amit Kumar,Antenna Replacement,3725,2,In Progress
3064,3064,D0094,2026-03-31 10:00:00,Arjun Mehta,Antenna Replacement,1617,1,Completed
3065,3065,D0095,2026-01-09 03:00:00,Sneha Gupta,Antenna Replacement,3442,2,In Progress
3066,3066,D0095,2026-01-09 09:00:00,Anjali Nair,Antenna Replacement,3688,1,In Progress
3067,3067,D0095,2026-01-14 08:00:00,Vikas Rao,Antenna Replacement,2779,1,Completed
3068,3068,D0095,2026-01-17 23:00:00,Amit Kumar,Antenna Replacement,3224,1,Completed
3069,3069,D0095,2026-01-20 08:00:00,Priya Verma,Antenna Replacement,2071,2,In Progress
3070,3070,D0095,2026-01-22 16:00:00,Rohit Singh,Antenna Replacement,3140,1,Completed
3071,3071,D0095,2026-01-26 12:00:00,Amit Kumar,Firmware Update,1658,2,Completed
3072,3072,D0095,2026-01-27 17:00:00,Priya Verma,Firmware Update,931,2,In Progress
3073,3073,D0095,2026-01-29 01:00:00,Priya Verma,Antenna Replacement,1765,1,Completed
3074,3074,D0095,2026-01-31 09:00:00,Anjali Nair,Antenna Replacement,3620,2,In Progress
3075,3075,D0095,2026-02-04 15:00:00,Arjun Mehta,Antenna Replacement,2493,1,Completed
3076,3076,D0095,2026-02-05 12:00:00,Rohit Singh,Firmware Update,672,1,In Progress
3077,3077,D0095,2026-02-07 15:00:00,Rahul Sharma,Antenna Replacement,1617,1,Completed
3078,3078,D0095,2026-02-07 22:00:00,Rahul Sharma,Antenna Replacement,3569,2,In Progress
3079,3079,D0095,2026-02-08 15:00:00,Anjali Nair,Firmware Update,869,2,Completed
3080,3080,D0095,2026-02-10 23:00:00,Rahul Sharma,Antenna Replacement,3334,1,Completed
3081,3081,D0095,2026-02-14 07:00:00,Vikas Rao,Antenna Replacement,1712,2,In Progress
3082,3082,D0095,2026-02-16 17:00:00,Priya Verma,Firmware Update,1976,2,Completed
3083,3083,D0095,2026-02-17 05:00:00,Arjun Mehta,Antenna Replacement,1591,2,Completed
3084,3084,D0095,2026-02-17 14:00:00,Anjali Nair,Antenna Replacement,2512,1,Completed
3085,3085,D0095,2026-02-18 06:00:00,Neha Sharma,Antenna Replacement,3842,2,Completed
3086,3086,D0095,2026-02-19 23:00:00,Karan Patel,Antenna Replacement,3017,2,Completed
3087,3087,D0095,2026-02-24 07:00:00,Amit Kumar,Antenna Replacement,3173,1,Completed
3088,3088,D0095,2026-02-27 09:00:00,Rohit Singh,Antenna Replacement,2463,1,Completed
3089,3089,D0095,2026-02-28 01:00:00,Arjun Mehta,Antenna Replacement,3310,2,In Progress
3090,3090,D0095,2026-03-02 12:00:00,Karan Patel,Firmware Update,1550,2,In Progress
3091,3091,D0095,2026-03-03 03:00:00,Rahul Sharma,Antenna Replacement,3621,1,In Progress
3092,3092,D0095,2026-03-03 16:00:00,Priya Verma,Antenna Replacement,2192,1,Completed
3093,3093,D0095,2026-03-04 03:00:00,Sneha Gupta,Antenna Replacement,2599,1,Completed
3094,3094,D0095,2026-03-05 12:00:00,Arjun Mehta,Firmware Update,587,1,Completed
3095,3095,D0095,2026-03-06 06:00:00,Rohit Singh,Antenna Replacement,2373,2,In Progress
3096,3096,D0095,2026-03-10 19:00:00,Sneha Gupta,Antenna Replacement,3452,1,Completed
3097,3097,D0095,2026-03-13 17:00:00,Vikas Rao,Antenna Replacement,2981,1,Completed
3098,3098,D0095,2026-03-13 20:00:00,Sneha Gupta,Antenna Replacement,3063,2,In Progress
3099,3099,D0095,2026-03-16 06:00:00,Rohit Singh,Antenna Replacement,2942,1,Completed
3100,3100,D0095,2026-03-18 16:00:00,Rohit Singh,Firmware Update,1542,1,Completed
3101,3101,D0095,2026-03-25 17:00:00,Vikas Rao,Antenna Replacement,3542,2,In Progress
3102,3102,D0095,2026-03-26 10:00:00,Vikas Rao,Antenna Replacement,3690,1,Completed
3103,3103,D0095,2026-03-27 12:00:00,Amit Kumar,Antenna Replacement,2099,1,In Progress
3104,3104,D0095,2026-03-29 14:00:00,Neha Sharma,Antenna Replacement,2201,1,Completed
3105,3105,D0096,2026-01-04 15:00:00,Karan Patel,Antenna Replacement,1640,1,Completed
3106,3106,D0096,2026-01-13 11:00:00,Karan Patel,Antenna Replacement,2106,1,Completed
3107,3107,D0096,2026-01-13 19:00:00,Anjali Nair,Antenna Replacement,3914,1,Completed
3108,3108,D0096,2026-01-20 02:00:00,Priya Verma,Antenna Replacement,2822,2,Completed
3109,3109,D0096,2026-01-20 08:00:00,Neha Sharma,Antenna Replacement,1579,1,Completed
3110,3110,D0096,2026-01-21 20:00:00,Amit Kumar,Antenna Replacement,3070,1,Completed
3111,3111,D0096,2026-02-01 09:00:00,Karan Patel,Antenna Replacement,2916,1,Completed
3112,3112,D0096,2026-02-04 15:00:00,Anjali Nair,Firmware Update,799,2,Completed
3113,3113,D0096,2026-02-09 17:00:00,Vikas Rao,Firmware Update,500,1,In Progress
3114,3114,D0096,2026-02-12 11:00:00,Anjali Nair,Antenna Replacement,3263,1,Completed
3115,3115,D0096,2026-02-15 15:00:00,Arjun Mehta,Antenna Replacement,1501,1,In Progress
3116,3116,D0096,2026-02-22 16:00:00,Sneha Gupta,Firmware Update,501,1,Completed
3117,3117,D0096,2026-02-26 15:00:00,Rahul Sharma,Antenna Replacement,3833,2,Completed
3118,3118,D0096,2026-03-04 11:00:00,Rohit Singh,Antenna Replacement,3208,2,Completed
3119,3119,D0096,2026-03-12 07:00:00,Priya Verma,Antenna Replacement,1899,2,Completed
3120,3120,D0096,2026-03-18 23:00:00,Vikas Rao,Antenna Replacement,2648,2,In Progress
3121,3121,D0096,2026-03-20 17:00:00,Vikas Rao,Firmware Update,925,2,Completed
3122,3122,D0096,2026-03-22 13:00:00,Sneha Gupta,Firmware Update,1665,2,Completed
3123,3123,D0096,2026-03-23 04:00:00,Anjali Nair,Antenna Replacement,2506,1,In Progress
3124,3124,D0096,2026-03-25 19:00:00,Arjun Mehta,Antenna Replacement,2937,1,In Progress
3125,3125,D0096,2026-03-26 13:00:00,Arjun Mehta,Firmware Update,787,2,Completed
3126,3126,D0096,2026-03-27 13:00:00,Neha Sharma,Antenna Replacement,2012,1,Completed
3127,3127,D0096,2026-03-28 12:00:00,Amit Kumar,Firmware Update,1695,1,Completed
3128,3128,D0097,2026-01-01 17:00:00,Rahul Sharma,Firmware Update,1834,2,In Progress
3129,3129,D0097,2026-01-08 14:00:00,Karan Patel,Antenna Replacement,2094,1,In Progress
3130,3130,D0097,2026-01-10 13:00:00,Vikas Rao,Antenna Replacement,2718,2,In Progress
3131,3131,D0097,2026-01-18 17:00:00,Karan Patel,Antenna Replacement,3051,2,In Progress
3132,3132,D0097,2026-01-22 15:00:00,Anjali Nair,Firmware Update,885,2,Completed
3133,3133,D0097,2026-01-28 12:00:00,Rohit Singh,Antenna Replacement,2242,2,Completed
3134,3134,D0097,2026-02-02 15:00:00,Sneha Gupta,Firmware Update,618,1,In Progress
3135,3135,D0097,2026-02-03 17:00:00,Priya Verma,Firmware Update,1958,1,Completed
3136,3136,D0097,2026-02-05 22:00:00,Arjun Mehta,Antenna Replacement,1716,1,Completed
3137,3137,D0097,2026-02-06 12:00:00,Priya Verma,Firmware Update,1499,1,Completed
3138,3138,D0097,2026-02-14 14:00:00,Arjun Mehta,Firmware Update,1811,1,In Progress
3139,3139,D0097,2026-02-25 17:00:00,Rahul Sharma,Antenna Replacement,3984,1,In Progress
3140,3140,D0097,2026-03-02 22:00:00,Sneha Gupta,Antenna Replacement,3171,1,Completed
3141,3141,D0097,2026-03-04 12:00:00,Neha Sharma,Antenna Replacement,2237,1,Completed
3142,3142,D0097,2026-03-14 12:00:00,Neha Sharma,Antenna Replacement,2567,2,Completed
3143,3143,D0097,2026-03-14 16:00:00,Sneha Gupta,Antenna Replacement,3245,2,Completed
3144,3144,D0097,2026-03-23 23:00:00,Neha Sharma,Antenna Replacement,3879,1,In Progress
3145,3145,D0097,2026-03-26 09:00:00,Rohit Singh,Antenna Replacement,3598,2,In Progress
3146,3146,D0097,2026-03-28 15:00:00,Rahul Sharma,Firmware Update,845,2,Completed
3147,3147,D0098,2026-01-01 14:00:00,Anjali Nair,Firmware Update,1085,2,Completed
3148,3148,D0098,2026-01-06 00:00:00,Amit Kumar,Antenna Replacement,3102,1,In Progress
3149,3149,D0098,2026-01-11 14:00:00,Priya Verma,Antenna Replacement,2991,2,Completed
3150,3150,D0098,2026-01-13 00:00:00,Vikas Rao,Antenna Replacement,2210,1,In Progress
3151,3151,D0098,2026-01-16 22:00:00,Sneha Gupta,Antenna Replacement,1645,1,Completed
3152,3152,D0098,2026-01-21 14:00:00,Anjali Nair,Antenna Replacement,3932,2,Completed
3153,3153,D0098,2026-01-22 14:00:00,Rohit Singh,Antenna Replacement,3494,2,Completed
3154,3154,D0098,2026-01-25 15:00:00,Vikas Rao,Firmware Update,1457,2,Completed
3155,3155,D0098,2026-01-26 17:00:00,Amit Kumar,Firmware Update,941,2,Completed
3156,3156,D0098,2026-01-27 07:00:00,Karan Patel,Antenna Replacement,1686,1,Completed
3157,3157,D0098,2026-01-27 11:00:00,Sneha Gupta,Antenna Replacement,1536,2,Completed
3158,3158,D0098,2026-01-31 19:00:00,Amit Kumar,Antenna Replacement,3844,1,In Progress
3159,3159,D0098,2026-02-01 19:00:00,Priya Verma,Antenna Replacement,2545,2,Completed
3160,3160,D0098,2026-02-02 13:00:00,Rahul Sharma,Antenna Replacement,1535,1,Completed
3161,3161,D0098,2026-02-06 00:00:00,Anjali Nair,Antenna Replacement,3642,1,Completed
3162,3162,D0098,2026-02-06 10:00:00,Arjun Mehta,Antenna Replacement,2639,1,Completed
3163,3163,D0098,2026-02-11 11:00:00,Priya Verma,Antenna Replacement,3907,1,Completed
3164,3164,D0098,2026-02-14 15:00:00,Amit Kumar,Firmware Update,548,2,In Progress
3165,3165,D0098,2026-02-14 18:00:00,Sneha Gupta,Antenna Replacement,1558,2,Completed
3166,3166,D0098,2026-02-15 09:00:00,Arjun Mehta,Antenna Replacement,2553,1,Completed
3167,3167,D0098,2026-02-19 06:00:00,Anjali Nair,Antenna Replacement,1533,1,Completed
3168,3168,D0098,2026-03-01 13:00:00,Anjali Nair,Firmware Update,1187,1,Completed
3169,3169,D0098,2026-03-03 08:00:00,Rohit Singh,Antenna Replacement,2307,1,In Progress
